635.51,631.33,708.57,689.83,716.49,680.79,673.05,639.21,739.64,587.1,720.84,524.85,620.34,665.69,603.52,630.19,521.17,578.74,740.1,758.28,647.85,662.8,411.18,412.4,395.16,451.99,595.72,496.34,594.5,590.29,685.46,399.74,629.84,643.4,630.96,630.68,606.25,588.83,509.92,538.12,466.24,455.84,479.64,495.2,663.04,722.05,641.15,734.93,639.99,635.46,659.79,656.79,600.31,507.54,535.48,485.91,475.4,442.1,600.57,621.82,536.92,477.73,656.38,631.86,628.07,649.31,588.16,532.75,574.95,642.47,574.56,546.16,680.79,696.9,470.61,510.53,428.56,451.24,616.96,669.41,596.98,574.22,589.15,462.44,470.52,444.92,462.21,397.86,280.52,235.33,423.17,443.58,462.17,451.23,582.4,557.89,552,539.93,589.91,591.41,523.85,458.09,547.13,553.19,563.02,592.14,440.26,528.74,583.75,616.8,577.68,635.24,750.09,733.19,606.16,556.37,553.37,559.68,645.32,664.36,538.23,564.5,557.75,561.07,542.5,554.78,565.53,560.82,595,590,548.52,524.39,561.71,556.47,485.23,493.71,505.44,499.64,541.32,543.3,566.74,567.82,567.14,580.44,590.44,647.11,609.65,643.17,746.33,749.08,662.18,678.27,619.78,608.72,458.5,468.89,455.81,450.03,417.26,424.95,482.86,478.86,537.6,547.4,563.83,554.83
624.19,618.76,691.12,672.4,704.82,663.12,663.78,626.93,731.45,575.75,718.71,516.19,618.43,663.49,588.93,620.76,517.05,578.05,708.18,734.23,630.62,657.6,407.69,416.09,392.21,455.46,596.92,496.66,586.49,581.27,692.58,387.49,621.46,638.8,626.55,627.13,613.38,595.31,518.74,550.9,468.67,463.95,486.92,504.89,670.38,738.97,648.14,745.21,652.34,648.84,667.19,664.12,604.7,512.09,541.13,493.29,479.75,449.81,593.37,612.27,526.7,466.99,649.98,623.78,627.71,649.37,587.54,533.15,574.65,641.49,561.96,537.25,665.22,679.53,469.65,512.54,429.4,454.18,620.77,674.72,597.32,580.28,579.47,458.55,472.88,450.94,461.61,400.79,278.51,235.91,425.16,450.31,471.78,457.69,592.02,570.36,567.85,559.25,603.38,611.37,531.65,468.86,558.94,562.21,579.11,609.97,449.66,544.5,591.38,634.21,601.22,663.59,783.21,760.51,626.11,570.58,562.53,559.64,650.84,680.89,540.23,561.76,562.97,566.73,548.21,559.91,565.27,559.12,586,574,555.24,527.83,567.83,559.94,493.77,492.44,511.56,499,546.15,552.45,575.19,583.6,570.46,590.94,596,661.44,591.84,631.3,721.07,731.88,646.46,663.86,619.91,604.8,465.9,478.56,463.56,463.27,423.34,433.47,484.93,486.1,539.4,522,571.78,573.33
625.43,623.64,693.7,675.22,702.45,664.68,663.38,628.58,729.18,576.4,713.83,519.82,615.86,666.42,592.34,624.34,512.58,582.08,716.22,739.46,634.73,659.91,408.61,415.03,392.78,452.43,593.97,494.41,576.21,584.42,680.81,388.39,624.65,642.64,629.46,629.48,607.96,590.89,511.5,537.19,453.68,453.55,480.41,497.5,660.63,728.05,639.82,738.7,641.53,636.13,661.18,659.44,599.94,506.94,534.07,485.52,472.83,440.62,593.72,614.6,528.38,470.91,651.78,627.28,625.9,649.27,586.76,531.45,571.1,640.05,565.42,537.08,677.72,690,469.84,510.44,428.97,452.36,615.74,670.54,592.54,574.44,577.21,453.26,467.82,443.31,454.14,395.06,276.6,231.99,422.06,447.27,466.69,454.06,579.18,561,555.33,544.52,592.99,596.08,531.11,468.05,555.35,563.91,571,603.45,444.27,534.74,582.1,623.21,584.46,650.62,771.81,751.09,614.6,563.5,550.32,552.8,644.12,668.61,536.68,563.35,557.06,557.57,541.65,555.31,565.61,557.1,587.5,570,550.44,517.52,560.86,550.89,486.65,483.83,499.44,503.93,535.82,549,566.35,574.89,562.83,583.35,585.96,650.59,608.18,642.22,734.3,739.52,653.6,671.4,620.02,607.86,458.7,469.78,464.41,454.15,424.34,427.32,484.84,482.66,541.2,545.4,581.28,568.5
627.96,625.78,698.03,677.71,705.01,666.63,662.33,629.03,726.59,576.1,716.65,516.65,615.64,664.49,596.53,628.33,528.22,584.97,720.49,742.56,632.14,659.22,413.26,421.39,398.1,456.5,593.69,494.43,598,590.35,686.36,386.11,633.52,649.16,629.17,630.05,608.58,591.98,515.05,549.89,466.67,463.48,485.24,501.96,665.26,732.74,638.28,739.4,647.71,645.37,661.35,658.97,601.41,508.04,539.88,490.2,479.1,447.88,595.04,616.08,529.57,473.52,650.09,626.48,623.64,647.29,585.99,530.67,571.7,640.71,570.01,540.83,676.86,686.98,468.91,510.31,430.16,451.64,628.51,678.23,599.02,575.81,588.69,461.01,469.98,449.38,463.13,400.56,278.59,236.46,420.12,443.87,466.1,456.05,590.2,567.57,562.81,550.49,595.03,603.03,530.96,471.78,556.09,564.6,575.84,605.66,447.28,540.39,591.83,626.55,589.57,649.01,766.35,753.41,621.54,571.83,561.74,561.76,658.96,690.64,536.5,559.87,560.66,562.2,545.33,561.27,565.86,560.22,592.5,588,555.27,528.29,562.36,556.92,487.09,490.54,505.28,501.07,541.88,557.64,577.22,590.57,569.66,598.15,593.7,667.74,605.41,640.11,730.97,738.11,656.67,673.1,624.02,609.12,459.8,473.11,462.97,456.73,422.62,428.47,477.63,477.67,551,559,565.78,569.67
624.59,622.31,692.41,673.6,700.84,663.06,666.51,629.08,729.77,578.15,719.74,524.08,621.99,673.06,589.17,622.99,528.31,591.58,713.47,738.67,639.58,661.78,414.36,421.51,398,459.2,597.06,499.76,596.02,593.62,687.94,391.18,632.95,652.8,628.93,629.75,611.92,595.86,518.73,551.38,468.54,464.39,486.92,508.41,665.86,741.44,640.82,745.43,650.41,649.4,665.08,667.15,605.65,515.21,541.49,494.85,481.33,450.31,593.29,611.33,527.73,468.2,653.72,628.44,630.11,653.32,592.03,536.47,570.29,641.22,559.68,529.95,678.9,691.1,472.26,514.31,429.92,454.28,622.14,679.7,598.09,581.88,591.55,462.52,473.16,450.14,465.07,403.39,278.23,235.46,417.55,444.87,467.62,455.63,592.13,571.57,568.99,556.74,600.35,610.45,534.37,469.65,561.02,568,581.07,612.1,452.46,550.17,598.31,636.66,601.59,660.83,785.8,764.61,624.52,575.27,557.11,559.64,652.4,686.43,537.58,563.83,558.85,564.68,545.44,562.95,571.27,566.76,596,603,557.63,533.72,565.43,562.92,492.53,487.54,508.22,502,539.15,551.03,569.62,581.5,566.97,590.65,592.89,669.67,611.25,643.83,735.83,739.39,650.27,670.92,623.84,609.01,464.5,477.89,468.06,459.15,428.13,431.27,491.39,488.12,549.4,554,583.28,551.5
629.24,629.28,696.63,677.88,703.79,668.58,662.39,632.27,728.01,580.4,716.07,522.12,618.62,671.99,593.38,626.21,529.7,590.49,719.04,743.26,634.05,658.44,412.3,420.66,397.55,460.49,594.47,497.56,592.39,600.13,684.51,387.23,631.26,650.65,626.71,629.19,611.68,595.82,519.4,554.99,472.31,468,483.61,504.18,665.77,738.21,641.19,746.14,651.32,650.08,664.86,667.59,604.43,514.18,541.2,494.77,481.57,451.26,598.46,620.81,533.67,479.27,655.53,635.34,626.57,652.46,590.33,535.8,572.27,643.69,568.58,538.7,681.22,692.76,469.24,512.79,427.32,452.08,622.07,679.55,597.41,579.8,589.54,463.45,472.75,450.34,465.26,403.23,279.73,237.59,416.85,440.87,463.72,454.32,593.95,570.06,566.31,555.07,597.3,604.83,530.8,468.06,556.18,564.73,572.73,603.88,446.42,544.8,596.31,637.23,597.45,651.37,771.57,759.09,619.7,561.97,555.68,559.28,661.92,697.89,535.55,561.22,559.92,564.8,546.2,564.86,565.12,558.41,570.5,551,548.85,514.31,562.26,558.03,490.23,491.04,511.67,501.93,540.94,556.36,578.82,592.81,573.74,602.18,596,676.26,605.26,641.59,734.36,740.56,654.35,671.07,625.8,607.26,460.9,475.78,464.63,458.82,424.79,431.13,474.49,474.93,539.6,551.4,572,552.17
627.02,622.27,693.21,673.87,703.72,665.24,669.23,632.17,734.3,582.4,723.46,523.58,623.84,670.5,590.78,623.12,527.94,585.92,713.31,737.23,637.78,659.35,415.24,423.66,399.14,461.16,593.91,495.89,596.82,596.57,694.54,397.54,635.16,652.11,623.95,625.99,615.35,598.11,519.73,556.15,469.73,466.35,482.61,507.52,670.39,743.54,643.22,747.99,653.58,651.48,665.53,668.78,606.53,517.01,542.91,495.91,480.47,451.1,592.88,611.51,527.89,466.83,650.8,624.82,627.83,649.41,589.18,535.28,571.03,640.65,562.89,531.29,676.29,686.89,472.06,514.42,429.85,455.06,622.4,677.2,600.72,579.46,593.56,462.63,473.26,450.64,461.66,400.92,277.88,235.76,414.23,443.44,461.94,452.09,591.46,568.52,566.89,557.46,597.78,610.26,530.44,465.76,558.72,563.39,581.1,610.72,450.81,549.64,594.88,634.92,601.8,656.81,780.41,762.85,624.8,563.75,554.47,553.44,660.28,691.61,537.05,559.82,562.36,566.89,548.58,563.51,569.12,564.37,597.5,602,554.42,533.51,566.21,564.14,494.6,497.79,516.72,494.57,541.79,546.42,574.88,583.34,574.14,592.74,597.93,671.52,612.26,646.35,725.87,733.67,641.13,660.59,620.01,600.17,460.3,476,461.5,456.09,424.47,431.92,483.37,479.97,544.4,526.2,559.11,546.67
631.21,630.62,693.72,675.52,704.46,666.99,661.35,628.92,727.83,575.4,712.48,513.83,616.61,668.66,596.02,627.06,513.66,579.95,716.2,738,627.78,654.79,407.96,419.37,395.47,457.1,591.91,495.02,581.57,590.73,687.26,379.28,621.57,640.89,629.26,629.99,613.25,595.05,516.36,544.75,461.15,461.37,485.21,506.57,668.92,739.71,647.77,751,650.5,646.2,669.13,669,605.18,511.04,539.68,493.04,474.76,444.63,600.57,620.97,535.5,478.38,658.38,632.22,627.06,650.77,587.82,531.45,574.01,643.69,571.64,539.06,671,682.94,469.22,511.21,428.42,451.65,622.93,673.26,593.14,577.64,580.55,456.28,469.59,447.52,461.17,400.29,275.43,231.91,413.78,441.68,460.69,452.12,590.68,572.01,565.01,554.6,595.3,601.87,532.44,470,559.21,567.97,575.6,608.68,449,541.45,595.56,632.28,594.83,652.89,770.62,759.02,624.52,572.33,553.84,551.4,643.92,673.57,538.27,562.59,561.9,564.43,545.59,559.94,570.84,566.18,596.5,601,553.18,522.37,565.38,554.17,491.02,481.1,503.39,500.79,536.71,550.18,562.78,572.81,563.63,582.71,586.52,651.48,595.07,633.46,722.83,733.77,645.9,663.46,620.81,604.74,462.4,477.22,468,461.24,426.87,431.07,482.12,483.24,544.8,521.8,575.89,590.17
625.59,618.12,694.32,673.29,702.59,657.8,664.17,620.44,727.72,568.25,715.06,510.53,617.78,648.2,595.41,624.23,506.09,572.19,711.1,736.69,636.46,656.18,414.16,427.93,399.98,458.61,593,490.14,584.72,577,684.31,394.99,623.56,631.28,618.28,620.14,602.21,586.73,503.78,532.43,452.47,452.58,475.09,487.84,661.56,720.95,635.68,730.02,644.77,637.93,654.19,648.52,596.59,501.08,540.95,483.42,477.37,446.13,591.05,607.92,521.72,461.95,644.41,614.85,619.01,635.07,578.7,523.84,568.35,628.55,567.75,540.46,666.17,672.57,469.9,505.79,426.63,449.39,629.24,669.04,596.07,562.67,579.54,453.87,469.52,440.79,460.04,394.99,280.28,237.36,420.03,436.63,457.95,446.34,576.51,550.61,551.92,538.74,593.13,594.31,526.76,461.93,552.99,553.73,569.35,593.87,443.32,535.26,578.96,614.67,576.41,634.54,751.87,742.14,614.86,550.34,561.26,562.24,658.56,675.36,533.04,552.94,557.34,561.53,541.31,552.37,558.55,551.84,575.5,571,546.43,515.43,560.5,548.39,485.3,479.79,498.78,484.14,532.74,541.48,569.82,570.19,567.29,580.18,587.78,647.59,598.68,629.86,720.73,727.45,641.36,656.12,612.45,595.17,446.9,458.33,446.66,442.3,409.96,418.25,470.51,466.47,536.2,544.4,553.94,539.67
632.34,630.6,700.99,683.84,714.27,676.73,680.67,644.4,747.36,597.28,731.38,537.26,639.54,688.31,599.5,625.68,537.03,595.48,730.74,747.08,652.25,668.25,417.39,424.09,396.64,464.78,598.32,502.81,602.95,605.65,701.17,410.72,642.93,662.31,635.85,637.62,619.22,597.07,524.85,555.03,473.38,465.27,495.66,513.1,674.05,745.83,658.58,753.25,654.93,652.61,670.07,675.29,607.57,518.98,540.7,492.26,479.6,448.62,599.78,625.41,538.68,478.62,663.16,643.44,637.22,662.63,595.46,541.68,581.52,647.32,569.27,540.03,682.78,700.92,476.55,517.18,430.56,454.06,628.08,682.26,604.24,584.67,601.14,467.47,476.75,449.38,465.85,404.5,275.34,231.38,419.44,449,462.2,445.43,588.51,566.82,570.72,562,605.43,616.29,525.56,456.89,554.75,554.18,573.69,601.27,450.29,552.39,589.02,630.69,608.78,658.53,782.64,750.49,622.48,565.84,551.11,553.16,660.64,695,540.6,568.06,564.11,570.24,549.72,562.29,569.86,563.98,585,576,560.28,538.87,573.14,571.39,501.35,504.56,525.61,508.79,547.65,549.09,573.83,585.1,572.66,589.74,601.63,682.89,617.15,652.6,743.86,747.8,664.42,684.15,625.71,608.17,465.8,479.11,465.84,462.3,430.42,438.73,480,477.26,536.8,517.4,556.11,559.17
