618.62,604.76,629.82,650.02,648.79,610.2,620.79,607.58,640.99,527.41,664.85,496.79,650.44,670.16,706.45,690.38,445.19,417.12,636.7,647.15,430.5,453.21,166.06,189.33,255.09,207.55,554.87,417.9,637.56,504.91,620.14,361.65,671.02,681.55,749.67,716.74,740.11,674.99,613.56,630.1,568.02,580.46,589.59,592.21,833.13,801,775.7,751.31,752.61,723.59,661.37,586.41,774.2,595.43,761.68,655.91,601.09,582.93,598.47,585.81,494.83,329.67,653.36,555.44,693.1,662.72,669.46,537.07,714.48,719.91,685.34,705.19,674.14,662.99,583.89,608.98,481.7,491.02,692.84,708.51,657.33,660.58,587.65,530.62,611.63,604.04,535.55,513.01,399.04,403.13,553.91,496.08,583.21,500.1,655.13,630.51,639.05,634.08,672.68,649.4,516.85,487.92,527.41,497.18,572.3,593.74,349.44,372.21,671.13,619.75,657.72,713.53,726.03,673.12,646.06,650.02,575.74,562.96,707.16,681.07,573.73,583.15,601.23,609.55,608.71,617.19,613.24,628.71,593.5,606,640.21,626.54,633.07,641.72,570.09,593.5,588.22,606.43,632.68,650.21,691.52,657.56,661.14,665,655.44,672.04,378.52,357.05,665.85,683.42,676,662.35,634.63,601.68,546.9,551.33,539.81,541.76,511.94,520.33,540.46,535.79,621.2,615.4,594.56,625
614.91,600.24,627.34,645.73,644.76,605.88,619.55,602.29,637.69,523.94,663.69,497.34,647.6,666.71,699.44,686,441.76,413.58,634.45,644.68,429.12,451.69,163.89,188.16,252.35,205.29,550.15,411.75,635.19,499.68,616.83,354.18,668.75,679.45,747.04,714.16,735.29,671.75,611.78,628.18,565.1,578.53,584.6,588.24,824.97,792.99,768.05,744.68,745.02,716.4,656.42,582.26,768.27,591.41,755.68,652.35,597.03,579.93,593.61,581.82,489.89,324.45,647.63,550.14,689.25,659.63,666.83,533.8,706.64,711.68,679.8,699.07,668.44,660.15,583.08,608.6,482.94,493.6,694.03,702.65,653.29,656.25,581.73,526.37,608.12,600.67,532.45,510.97,395.71,399.73,547.96,490.5,578.1,496.83,646.44,623.33,631.49,628.58,665.02,641.28,512.33,484.89,523.63,493.75,566.63,587.52,346.55,371.09,662.98,607.44,646.96,703.23,720.03,667.83,641.52,641.48,573,561.04,694.28,670.96,572.93,583.09,598.43,607.17,607.62,616.85,612.25,628.73,595,609,636.18,624.04,628.79,638.28,569.14,591.29,586.5,604.29,631.59,648.7,687.84,653.85,657.69,661.68,650.04,665.52,380.02,356.58,664,681.67,671.54,658.33,630.38,598.2,548.3,552.89,542.66,539.58,511.66,518.88,542.18,535.21,618.6,611.4,596.5,623.67
613.46,599.65,625.57,644.16,642.63,603.96,616.56,599.97,635.36,522.57,661.48,493.88,644.84,663,694.62,682.69,442.18,413.84,633.43,644.16,428.23,450.29,163.25,187.5,252.53,206.42,550.07,411.58,635.56,498.67,616.81,353.48,666.66,674.45,744.65,711.55,734.32,669.99,610.85,628.57,564.52,578.97,585.66,587.77,820.62,790.76,765.62,741.89,743.63,714.34,656.7,582.61,767.79,593.85,754.44,651.6,597.46,580.69,593.68,582.14,492,325.72,648.69,548.81,688.24,657.99,664.81,533.77,704.04,708.44,677.48,695.64,664.73,656.32,582.45,607,481.48,490.75,688.8,697.82,648.98,654.62,577.47,524.54,608.04,601.14,531.11,511.98,395.63,400.58,541.69,485.49,575.02,496.06,646.99,624.62,631.71,628.76,664.17,640.6,511.4,485.36,522.82,492.97,566.94,586.93,336.68,363.92,664.13,609.9,643.11,700.5,716.6,666.78,641.2,638.96,564.89,553.76,692.72,670.21,568.85,577.79,596.22,604.98,605.43,614.23,607.43,626.16,595,605,631.46,619.12,626.67,634.78,567.77,591.83,586.44,604.57,632.38,647.15,686.52,651.76,655.34,658.76,649.22,662.85,379.24,354.66,664.41,681.69,671.47,657.34,628.96,596.38,547.7,553.78,538,539.61,508.89,518.9,538.7,535.71,618.2,614.6,593.11,625
614.06,600.26,625.97,645.24,643.07,604.94,616.82,601.08,635.99,523.42,660.1,493.84,644.83,663.33,695.64,684.4,439.02,408.1,633.51,645.05,429.12,451.72,164.81,187.21,252.53,206.05,545.79,411.53,631.55,498.22,618.51,359.63,667.97,676.51,744.22,710.68,732.51,668.92,609.57,625.85,568.46,581.26,582.63,584.7,818.53,790.68,762.68,740.67,743.37,713.56,654.23,580.41,766.25,591.87,754.78,651.91,597.16,579.86,594.25,582.66,491.33,325.64,647.99,547.64,687.61,658.84,663.76,533.74,702.48,707.27,677.94,695.35,666.34,659.02,583.96,608.96,483.58,494.4,686.88,703.11,650.14,655.91,578.43,525.29,608.3,602.94,535.37,512.22,395.73,401.04,537.6,481.71,572.1,492.2,647.56,623.57,630.3,626.99,663.58,639.96,510.7,482.93,521.97,491.9,567.65,586.72,337.32,362.14,663.02,609.08,642.22,702.27,713.99,666.64,640.89,642.34,563.26,549.24,690.36,668.86,572.26,581.47,596.08,605.45,607.13,615.91,611.61,628.53,600.5,608,632.43,618.82,627.45,633.94,567.44,590.06,585.56,602.07,632.29,647.27,686.66,651.94,657.2,662.44,649.44,662.11,378.34,357.4,666.6,683.75,676.23,661.68,628.84,595.93,545.7,549.22,538.38,536.52,508.66,515.78,542.28,534.45,615.6,608.6,592.89,620.5
614.14,600.68,626.37,645.4,643.66,605.25,618.11,601.52,635.24,521.7,662.94,497.28,646.07,664.03,697.39,685.8,445.07,414.39,634.01,644.51,430.32,452.97,165.85,190.31,254.97,207.4,549.85,410.32,637.44,501.46,619.62,352.03,668.86,677.65,746.59,713.21,733.85,670.01,609.36,625.94,568.8,582.58,586.15,588.8,821.97,792.65,767.34,745.23,744.98,715.5,657.79,584.07,768.08,595.21,754.42,653.35,596.91,579.76,593.94,582.68,491.76,325.88,649.07,550.37,689.82,660.96,666.12,535.91,702.57,707.67,678.01,696.1,667.62,660.06,583.77,608.81,483.8,491.99,689.62,702.15,653.4,656.46,580.21,524.33,609.02,602.83,534.58,512.08,395.33,399.93,537.33,481.51,571.9,492.19,645.24,621.83,630.33,627.88,663.84,640.05,511.68,483.57,522.85,492.7,566.47,588.23,341.03,365.81,663.87,608.29,641.51,702.37,715.36,666.7,641.56,641.85,566.89,550.24,689.72,667.96,572.13,580.29,597.06,605.82,606.34,615.98,612.16,629.53,590.5,600,633.83,619.83,628.55,636.39,568.81,593.83,588.17,606.21,634.53,649.52,685.86,650.38,656.91,661.62,646.81,658.85,383.43,360.59,666.38,683.4,675.41,660.33,631.6,597.82,548.5,553.89,539.97,539.55,510.49,520.08,540.79,537.05,614.4,608.4,592.28,618.67
613.99,599.69,626.68,644.84,644.31,605.96,617.31,601.19,636.49,522.48,664.37,495.51,645.37,665.99,697.71,686.14,447.87,416.18,632.82,642.29,428.92,450.91,166.12,189.61,256.1,207.17,553.57,412.4,640.76,503.67,615.45,350.44,670.03,678.47,746.76,714.63,737.96,672.52,610.97,628.14,569.21,581.49,590.62,594.54,822.42,793.55,768.38,746.71,745.14,715.62,659.62,585.7,769.92,596.73,755.44,653.47,597.14,579.72,594.68,583.11,492.64,327.68,649.72,551.05,690.27,661.27,670.24,538.2,705.2,710.01,679.95,699.2,664.15,657.1,582.25,606.49,478.22,486.41,689.58,701.83,653.73,657.33,578.98,525.86,610.17,602.03,534.26,512.52,396.27,401.01,538.94,483.21,573.49,493.68,645.52,621.33,629.51,626.72,663.41,639.48,511.48,483.74,523.1,492.36,568.38,588.02,335.31,362.11,663.94,607.47,643.42,700.2,714.81,665.53,639.97,638.36,566.74,548.16,692.2,668.18,567.51,573.14,598.74,606.37,606.53,614.23,608.75,623.98,587.5,595,634.21,618.53,630.86,637.58,567.49,589.67,582.94,601.29,632.24,648.88,686.63,651.59,657,660.09,647.63,660.56,380.25,357.31,659.39,677.36,669.25,655.56,631.01,598.79,549.5,553.56,536.78,539.97,507.85,522.3,536.35,533.38,616.8,610.4,587.94,626.5
615.62,601.71,628.51,647.51,646.48,607.59,618.1,602.67,638.93,525.03,666.84,497.97,648.47,669.94,698.4,686.59,444.77,412.57,636.02,646.35,431.71,453.61,166.84,188.66,256.05,207.28,553.64,416.01,640.31,504.11,621.85,361.07,671.61,683.51,748.84,715.85,739.78,674.9,611.7,628.43,571.33,584.23,587.87,591.18,824.71,794.23,768.87,747.14,747.59,716.99,657.85,584.33,769.58,594.19,756.45,654.72,600.31,582.86,595.82,583.91,493.52,328.74,650.69,553.35,691.56,664.32,671.48,540.05,708.16,714.06,679.02,698.24,667.9,658.94,584.94,610.51,484.85,494.01,691.88,708.98,656.96,661.93,583.83,530.74,612.21,606.05,538.08,514.23,398.65,403.05,541.69,484.27,575.34,494.8,652.83,628.6,634.3,631.08,666.44,642.65,513.88,485.54,524.76,494.46,573.44,590.31,341.49,368.02,668.83,615.12,647.19,703.63,715.92,669.21,644.32,648.53,569.42,555.4,696.52,673.82,574.49,583.69,599.98,610.12,608.23,617.98,613.78,630.61,599.5,611,636.06,623.72,631.17,640.14,570.07,592.65,587.67,607.14,634.32,650.21,689.21,656.2,658.37,664.62,649.41,665.7,383.96,362.24,666.79,685.16,677.83,663.81,634.41,601.31,551.1,551.56,542.81,538.94,512.34,518.65,544.46,537.22,620.8,616.6,593.67,626.33
614.6,601.26,627.31,646.07,645.4,605.89,618.27,601.29,638.5,523.81,665.48,498.05,648.63,669.94,699.56,686.38,445.21,413.29,634.38,645,432.61,453.98,167.33,189.44,255.94,207.21,553.06,413.6,639.81,502.34,618.18,353.75,669.56,680.66,749.01,715.79,739.1,674.3,610.79,627.62,569.08,581.81,586.33,591.57,823.9,793.06,768.99,747.99,746.19,716.64,659.1,585.86,770.92,596.05,755.67,652.72,598.4,581.18,595.89,585.04,493.18,327.5,651.02,553.82,690.93,662.95,672.45,540.4,708.41,713.65,680.5,700.61,665.77,657.23,583.82,608.83,482.14,491.8,692.64,707.86,655.17,660.08,579.52,527.41,611.84,604.1,533.75,513.18,396.82,400.83,539.93,484.08,574.11,494.2,649.5,624.69,632.98,629.5,663.57,639.83,512.08,483.59,523.95,493.14,567.76,588.09,339.88,367.97,666,610.7,645.91,701.27,713.51,666.58,642.71,642.24,571.11,554.2,694.28,669,572.57,579.32,599.4,606.46,609.19,616.1,613.47,628.14,596.5,607,638.13,621.67,633.48,638.17,569.63,592.63,588.39,605.5,634.35,649.64,688.7,651.52,660.63,661.82,650.22,661.37,384.16,362.39,666.27,684.2,674.26,659.43,633.14,601.33,551.5,552.67,542.47,541.33,511.06,521.22,542.61,536.41,618,610.2,589,620.5
615.27,601.66,626.53,644.94,644.3,604.66,617.24,599.82,638.32,522.98,664.23,495.9,648.36,668.25,696.52,683.52,445.77,415.6,634.56,645.45,433.47,453.68,167.95,189.75,256.44,207.67,555.59,415.06,642.72,504.59,614.84,353.47,670.31,680.23,747.82,713.74,742.83,676.83,613.33,630.82,571.82,585.76,588.5,593.08,825.91,796.04,772.59,750.08,748.17,718.96,660.64,587.31,773.35,597.85,757.74,656.62,599.94,583.84,596.75,584.85,493.33,328.05,651.31,552.56,691,661.19,675.71,542.47,710.32,714.77,680.09,698.13,662.97,654.13,583.34,608.21,479.63,488.75,691.87,707.02,654.52,659.11,580.06,528.21,613.08,605.46,536.32,514.56,397.66,403.49,541.56,487.27,575.1,496.06,650.59,625.95,634.67,631.36,665.22,642.56,512.75,485.49,524.21,494.37,568.85,589.09,337.83,364.3,667.23,612.69,650.18,702.56,715.96,668.4,643.4,645.14,568.63,548.36,693.6,670.46,568.42,572.82,599.34,607.19,607.12,617.84,611.75,626.47,589.5,598,636.4,620.54,631.55,637.94,571.21,594.31,589.33,606.79,634.32,652.03,687.56,655.28,658.29,665.18,649.11,665.37,382.97,359.74,666.99,683.24,675.45,662.41,634.12,601.87,549.9,556.22,538.59,541.45,509.85,520.93,537.35,533.67,620.4,612.8,588.56,627.5
615.42,601.33,630.89,648.77,648.82,609.54,619.43,602.04,639.78,524.92,665.94,497.74,650.21,667.59,699.33,686.73,443.69,411.24,637.99,648.44,433.54,454.5,167.61,189.48,255.48,207.78,554.65,415.36,639.45,502.04,620.11,357.99,670.69,680.5,750.84,718.33,743.4,676.54,613.08,629.3,571.18,585.48,584.18,588.98,826.89,796.28,771.67,748.5,748.33,719.04,658.34,584.31,771.71,595.36,758.28,656.4,599.77,583.13,596.59,585.16,492.85,327.42,651.25,552.44,690.18,662.18,672.98,540.27,711.45,716.97,681.18,700.17,670.28,662.36,586.32,611.39,483.92,494.08,691.81,708.07,656,659.77,579.86,528.06,612.84,606.54,538.72,514.36,398.46,402.61,542.14,486.68,574.69,494.57,652.8,630.34,634.24,631.03,665.67,643.51,512.63,484.88,523.23,494.34,568.5,589.61,335.69,363.33,668.5,616.96,646.98,701.9,713.98,666.86,643.03,644.16,575.37,558.88,696.88,673.93,576.25,582.88,601.13,611.24,608.75,618.56,614.45,630.29,603.5,615,639.93,625.98,632.81,641.81,571.79,594.56,593.78,609.43,634.65,651.03,689.52,655.93,659,664.88,649.93,665,380.22,358.43,665.66,683.27,673.71,659.27,631.72,600.1,550.2,550.33,542.78,537.61,510.11,515.9,546.12,537.47,619.6,614,596.94,624.67
